cell,auc_before,auc_after,n
b543e81e-4c8f-415e-82ec-631b177d19d2:191,0.42431071049840935,0.38838812301166487,128
b543e81e-4c8f-415e-82ec-631b177d19d2:235,0.4566542948038176,0.4835630965005302,128
b543e81e-4c8f-415e-82ec-631b177d19d2:238,0.4628844114528102,0.4676564156945917,128
b543e81e-4c8f-415e-82ec-631b177d19d2:259,0.4366383881230117,0.4313361611876988,128
b543e81e-4c8f-415e-82ec-631b177d19d2:267,0.4265641569459172,0.43902439024390244,128
b543e81e-4c8f-415e-82ec-631b177d19d2:288,0.42815482502651114,0.5063626723223753,128
b543e81e-4c8f-415e-82ec-631b177d19d2:335,0.5471898197242842,0.5355249204665959,128
b543e81e-4c8f-415e-82ec-631b177d19d2:388,0.5426829268292683,0.5617709437963945,128
b543e81e-4c8f-415e-82ec-631b177d19d2:405,0.4361081654294804,0.5039766702014846,128
b543e81e-4c8f-415e-82ec-631b177d19d2:428,0.48502120890774125,0.4997348886532344,128
b543e81e-4c8f-415e-82ec-631b177d19d2:438,0.4594379639448568,0.4769353128313892,128
b83407f8-8220-46f9-9b90-a4c9f150c572:264,0.23809523809523814,0.26750700280112044,55
b83407f8-8220-46f9-9b90-a4c9f150c572:269,0.4859943977591036,0.48039215686274506,55
b83407f8-8220-46f9-9b90-a4c9f150c572:280,0.24649859943977592,0.273109243697479,55
b83407f8-8220-46f9-9b90-a4c9f150c572:283,0.2563025210084034,0.30952380952380953,55
b83407f8-8220-46f9-9b90-a4c9f150c572:288,0.5546218487394958,0.5588235294117647,55
b83407f8-8220-46f9-9b90-a4c9f150c572:290,0.40476190476190477,0.45798319327731096,55
b83407f8-8220-46f9-9b90-a4c9f150c572:291,0.4761904761904762,0.4327731092436975,55
b83407f8-8220-46f9-9b90-a4c9f150c572:306,0.6246498599439776,0.6442577030812325,55
b83407f8-8220-46f9-9b90-a4c9f150c572:327,0.4831932773109244,0.4551820728291317,55
b83407f8-8220-46f9-9b90-a4c9f150c572:337,0.31092436974789917,0.27030812324929976,55
b83407f8-8220-46f9-9b90-a4c9f150c572:338,0.46218487394957986,0.4229691876750701,55
b83407f8-8220-46f9-9b90-a4c9f150c572:348,0.30392156862745096,0.3403361344537815,55
b83407f8-8220-46f9-9b90-a4c9f150c572:365,0.4453781512605042,0.39495798319327735,55
b83407f8-8220-46f9-9b90-a4c9f150c572:367,0.5392156862745098,0.5168067226890756,55
b83407f8-8220-46f9-9b90-a4c9f150c572:373,0.4677871148459384,0.43557422969187676,55
b83407f8-8220-46f9-9b90-a4c9f150c572:377,0.44817927170868344,0.49719887955182074,55
b83407f8-8220-46f9-9b90-a4c9f150c572:381,0.592436974789916,0.5406162464985995,55
b83407f8-8220-46f9-9b90-a4c9f150c572:393,0.5868347338935574,0.5252100840336134,55
b83407f8-8220-46f9-9b90-a4c9f150c572:395,0.5546218487394958,0.603641456582633,55
b83407f8-8220-46f9-9b90-a4c9f150c572:402,0.49299719887955185,0.41736694677871156,55
b83407f8-8220-46f9-9b90-a4c9f150c572:405,0.5154061624649859,0.49159663865546216,55
b83407f8-8220-46f9-9b90-a4c9f150c572:422,0.42296918767507,0.4173669467787115,55
b83407f8-8220-46f9-9b90-a4c9f150c572:444,0.4887955182072829,0.45798319327731096,55
b83407f8-8220-46f9-9b90-a4c9f150c572:461,0.44117647058823534,0.4313725490196079,55
b83407f8-8220-46f9-9b90-a4c9f150c572:463,0.7801120448179272,0.7563025210084033,55
b83407f8-8220-46f9-9b90-a4c9f150c572:465,0.6806722689075629,0.6638655462184874,55
b83407f8-8220-46f9-9b90-a4c9f150c572:492,0.5252100840336135,0.5,55
b83407f8-8220-46f9-9b90-a4c9f150c572:497,0.6862745098039216,0.6890756302521008,55
b83407f8-8220-46f9-9b90-a4c9f150c572:498,0.5105042016806722,0.5224089635854342,55
b83407f8-8220-46f9-9b90-a4c9f150c572:499,0.546218487394958,0.5518207282913166,55
b83407f8-8220-46f9-9b90-a4c9f150c572:508,0.4565826330532212,0.4467787114845939,55
b83407f8-8220-46f9-9b90-a4c9f150c572:510,0.5056022408963585,0.5014005602240896,55
b83407f8-8220-46f9-9b90-a4c9f150c572:514,0.48879551820728295,0.5210084033613446,55
b83407f8-8220-46f9-9b90-a4c9f150c572:515,0.4957983193277311,0.49299719887955185,55
b83407f8-8220-46f9-9b90-a4c9f150c572:540,0.4635854341736695,0.4145658263305323,55
b83407f8-8220-46f9-9b90-a4c9f150c572:547,0.4229691876750701,0.411764705882353,55
b83407f8-8220-46f9-9b90-a4c9f150c572:550,0.5084033613445378,0.5602240896358543,55
c0c3bcca-6a79-47ef-becb-b1a157a3f2cb:371,0.5155195681511471,0.5,77
c736dc60-0726-410d-8419-cb6ea025d5b1:1001,0.40631668800682885,0.3876796130317257,170
c736dc60-0726-410d-8419-cb6ea025d5b1:1005,0.597524541186513,0.5252525252525253,170
c736dc60-0726-410d-8419-cb6ea025d5b1:1006,0.5039123630672927,0.5152937828994167,170
c736dc60-0726-410d-8419-cb6ea025d5b1:1013,0.5103144117228624,0.5144401764120073,170
c736dc60-0726-410d-8419-cb6ea025d5b1:1017,0.523118509034002,0.5231185090340019,170
c736dc60-0726-410d-8419-cb6ea025d5b1:1032,0.5026319533361787,0.5023474178403755,170
c736dc60-0726-410d-8419-cb6ea025d5b1:1037,0.40916204296485986,0.40574761701522266,170
c736dc60-0726-410d-8419-cb6ea025d5b1:1045,0.4372599231754161,0.44956608336890025,170
c736dc60-0726-410d-8419-cb6ea025d5b1:953,0.600085360648741,0.5868544600938967,170
c736dc60-0726-410d-8419-cb6ea025d5b1:962,0.4989329918907384,0.49978659837814765,170
c736dc60-0726-410d-8419-cb6ea025d5b1:974,0.43633518281405603,0.4147104851330204,170
c893c0a3-5597-49cf-baa1-60efdfdef542:1004,0.18518518518518517,0.2222222222222222,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1007,0.6790123456790124,0.691358024691358,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1011,0.3580246913580247,0.35802469135802467,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1017,0.28395061728395066,0.3580246913580247,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1037,0.5432098765432098,0.4938271604938272,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1038,0.3703703703703704,0.4197530864197531,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1053,0.19753086419753088,0.1851851851851852,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1057,0.32098765432098764,0.2962962962962963,18
c893c0a3-5597-49cf-baa1-60efdfdef542:1066,0.6790123456790124,0.6790123456790124,18
c893c0a3-5597-49cf-baa1-60efdfdef542:982,0.16049382716049385,0.14814814814814814,18
c893c0a3-5597-49cf-baa1-60efdfdef542:989,0.7654320987654321,0.7530864197530864,18
c893c0a3-5597-49cf-baa1-60efdfdef542:995,0.48148148148148145,0.5061728395061729,18
c893c0a3-5597-49cf-baa1-60efdfdef542:997,0.1111111111111111,0.13580246913580246,18
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:313,0.6082251082251082,0.4978354978354978,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:331,0.31385281385281383,0.47402597402597396,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:334,0.5995670995670995,0.380952380952381,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:388,0.6168831168831168,0.4913419913419913,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:426,0.6969696969696969,0.6277056277056277,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:427,0.5281385281385281,0.5606060606060607,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:453,0.27056277056277056,0.4069264069264069,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:460,0.5281385281385281,0.7229437229437229,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:470,0.7445887445887446,0.6125541125541125,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:475,0.43722943722943713,0.525974025974026,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:478,0.5800865800865801,0.7056277056277056,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:481,0.34848484848484845,0.39826839826839827,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:502,0.5692640692640691,0.6601731601731602,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:511,0.6861471861471862,0.5303030303030303,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:535,0.5865800865800865,0.6623376623376622,43
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:420,0.5134952766531715,0.45614035087719296,77
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:434,0.43319838056680166,0.4487179487179487,77
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:495,0.4939271255060728,0.4932523616734143,77
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:194,0.5657640232108316,0.5527079303675049,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:227,0.5415860735009672,0.5261121856866537,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:249,0.47050290135396516,0.5019342359767891,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:251,0.7543520309477756,0.7272727272727273,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:254,0.5730174081237911,0.5420696324951644,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:267,0.37911025145067706,0.44245647969052226,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:275,0.7944874274661509,0.7645067698259188,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:277,0.5962282398452611,0.6552224371373306,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:313,0.4961315280464217,0.48210831721470015,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:349,0.6368471953578336,0.6392649903288201,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:367,0.44487427466150875,0.44825918762088973,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:377,0.5461798839458414,0.5715667311411993,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:383,0.511605415860735,0.5135396518375241,91
d70f3604-b3cc-41b0-967a-f6619b2586a7:1012,0.5007142857142857,0.4942857142857143,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:1015,0.29857142857142854,0.3107142857142857,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:1086,0.45499999999999996,0.46642857142857147,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:1099,0.4978571428571428,0.5121428571428572,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:1111,0.5471428571428572,0.5957142857142856,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:1129,0.4714285714285714,0.48642857142857143,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:1138,0.6557142857142857,0.6364285714285715,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:1252,0.39,0.405,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:953,0.6242857142857143,0.6114285714285714,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:964,0.4,0.4542857142857143,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:965,0.49142857142857144,0.5364285714285715,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:976,0.6135714285714285,0.5900000000000001,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:977,0.395,0.45285714285714285,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:998,0.5371428571428571,0.5992857142857143,78
df07180e-268e-489c-826e-40cb6f63d3a5:316,0.5910931174089069,0.5526315789473685,45
df07180e-268e-489c-826e-40cb6f63d3a5:388,0.4979757085020243,0.51417004048583,45
df07180e-268e-489c-826e-40cb6f63d3a5:417,0.4898785425101214,0.4736842105263157,45
df07180e-268e-489c-826e-40cb6f63d3a5:430,0.603238866396761,0.611336032388664,45
df07180e-268e-489c-826e-40cb6f63d3a5:433,0.4777327935222673,0.46356275303643724,45
df07180e-268e-489c-826e-40cb6f63d3a5:461,0.32793522267206476,0.3299595141700405,45
df07180e-268e-489c-826e-40cb6f63d3a5:473,0.4271255060728745,0.417004048582996,45
df07180e-268e-489c-826e-40cb6f63d3a5:488,0.5890688259109311,0.5708502024291499,45
df07180e-268e-489c-826e-40cb6f63d3a5:572,0.5991902834008097,0.5809716599190284,45
df07180e-268e-489c-826e-40cb6f63d3a5:578,0.5708502024291499,0.582995951417004,45
e033ef96-3590-4e52-bb01-6c6d75bab083:551,0.4833333333333334,0.4925925925925926,51
e033ef96-3590-4e52-bb01-6c6d75bab083:564,0.5074074074074074,0.6055555555555556,51
e033ef96-3590-4e52-bb01-6c6d75bab083:569,0.537037037037037,0.5148148148148148,51
e033ef96-3590-4e52-bb01-6c6d75bab083:570,0.5740740740740742,0.6277777777777778,51
e033ef96-3590-4e52-bb01-6c6d75bab083:578,0.5842592592592593,0.6222222222222222,51
e033ef96-3590-4e52-bb01-6c6d75bab083:602,0.5833333333333333,0.6351851851851852,51
e033ef96-3590-4e52-bb01-6c6d75bab083:603,0.5537037037037038,0.5499999999999999,51
e033ef96-3590-4e52-bb01-6c6d75bab083:614,0.4925925925925926,0.3981481481481482,51
e033ef96-3590-4e52-bb01-6c6d75bab083:617,0.39814814814814814,0.40925925925925927,51
e033ef96-3590-4e52-bb01-6c6d75bab083:619,0.512962962962963,0.5388888888888889,51
e033ef96-3590-4e52-bb01-6c6d75bab083:647,0.5648148148148149,0.5611111111111111,51
e033ef96-3590-4e52-bb01-6c6d75bab083:659,0.5740740740740741,0.6111111111111112,51
e033ef96-3590-4e52-bb01-6c6d75bab083:668,0.47407407407407404,0.48518518518518516,51
e033ef96-3590-4e52-bb01-6c6d75bab083:688,0.5407407407407407,0.5518518518518518,51
e033ef96-3590-4e52-bb01-6c6d75bab083:706,0.3537037037037037,0.375925925925926,51
e033ef96-3590-4e52-bb01-6c6d75bab083:708,0.5518518518518519,0.5425925925925926,51
e033ef96-3590-4e52-bb01-6c6d75bab083:735,0.5222222222222223,0.55,51
e033ef96-3590-4e52-bb01-6c6d75bab083:746,0.5777777777777777,0.5444444444444445,51
e033ef96-3590-4e52-bb01-6c6d75bab083:747,0.6111111111111112,0.6148148148148148,51
e033ef96-3590-4e52-bb01-6c6d75bab083:755,0.4981481481481481,0.5129629629629631,51
e033ef96-3590-4e52-bb01-6c6d75bab083:803,0.538888888888889,0.5296296296296297,51
e033ef96-3590-4e52-bb01-6c6d75bab083:809,0.48333333333333334,0.4777777777777778,51
e033ef96-3590-4e52-bb01-6c6d75bab083:811,0.3833333333333333,0.3370370370370371,51
e033ef96-3590-4e52-bb01-6c6d75bab083:827,0.5407407407407407,0.5537037037037037,51
e033ef96-3590-4e52-bb01-6c6d75bab083:837,0.4907407407407408,0.5037037037037037,51
e033ef96-3590-4e52-bb01-6c6d75bab083:863,0.3666666666666667,0.4462962962962963,51
e10a7a75-4740-41d1-82bb-7696ed14c442:314,0.6785714285714286,0.75,22
e10a7a75-4740-41d1-82bb-7696ed14c442:336,0.5446428571428572,0.4910714285714285,22
e10a7a75-4740-41d1-82bb-7696ed14c442:364,0.2767857142857143,0.2232142857142857,22
e10a7a75-4740-41d1-82bb-7696ed14c442:366,0.5,0.5089285714285714,22
e10a7a75-4740-41d1-82bb-7696ed14c442:382,0.625,0.6428571428571429,22
ea931b15-6214-4b80-8d88-7acbbe071bc0:221,0.37915742793791574,0.3780487804878049,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:225,0.5681818181818181,0.5482261640798226,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:293,0.32261640798226165,0.3287139689578714,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:295,0.4684035476718404,0.4839246119733925,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:317,0.44789356984478934,0.47117516629711753,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:322,0.7156319290465633,0.696230598669623,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:340,0.4878048780487805,0.4933481152993348,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:343,0.3758314855875831,0.38968957871396903,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:344,0.2621951219512195,0.27771618625277167,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:349,0.4817073170731707,0.5194013303769401,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:350,0.7527716186252772,0.7610864745011086,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:354,0.5742793791574279,0.6169623059866962,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:359,0.40576496674057655,0.41685144124168516,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:361,0.5958980044345898,0.5892461197339247,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:402,0.5814855875831486,0.5997782705099779,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:415,0.5648558758314857,0.5970066518847006,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:478,0.6446784922394679,0.6696230598669622,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:486,0.3287139689578714,0.3436807095343681,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:539,0.647450110864745,0.6413525498891353,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:559,0.7655210643015521,0.7871396895787139,85
eda7a3ac-f038-4603-9c68-816234e9c4eb:277,0.51171875,0.484375,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:283,0.43359375,0.46875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:307,0.8359375,0.8203125,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:358,0.33203125,0.37109375,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:362,0.6171875,0.63671875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:373,0.37109375,0.40234375,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:387,0.61328125,0.59765625,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:396,0.73046875,0.765625,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:413,0.49609375,0.4921875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:414,0.48828125,0.51171875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:447,0.7890625,0.7734375,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:448,0.66015625,0.69921875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:471,0.2890625,0.3359375,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:476,0.4453125,0.45703125,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:491,0.54296875,0.5625,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:497,0.388671875,0.48828125,40
f9b2e36b-eef8-402f-b121-786dfed58bcb:559,0.5208333333333333,0.5238095238095237,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:576,0.6071428571428571,0.5297619047619048,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:577,0.42857142857142855,0.40476190476190477,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:584,0.2619047619047619,0.42261904761904756,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:585,0.5595238095238095,0.6309523809523809,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:615,0.636904761904762,0.6071428571428572,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:624,0.36309523809523814,0.34523809523809523,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:630,0.4821428571428572,0.45833333333333326,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:641,0.5952380952380952,0.6845238095238095,26
f9b2e36b-eef8-402f-b121-786dfed58bcb:773,0.511904761904762,0.6964285714285714,26
fcc167d6-cb53-4dc7-a58f-06a53cfabc84:107,0.6456150027578599,0.5931237359808789,221
fcc167d6-cb53-4dc7-a58f-06a53cfabc84:115,0.45017466446037874,0.4548630262915977,221
fcc167d6-cb53-4dc7-a58f-06a53cfabc84:183,0.5277624563338849,0.5054237911380769,221
fcc167d6-cb53-4dc7-a58f-06a53cfabc84:220,0.22003125574554147,0.3192682478396764,221
fdeff6df-7216-4b83-ab64-241e9fd173da:40,0.5035294117647059,0.43999999999999995,42
fdeff6df-7216-4b83-ab64-241e9fd173da:50,0.5976470588235294,0.5176470588235293,42
fdeff6df-7216-4b83-ab64-241e9fd173da:57,0.3341176470588235,0.3388235294117647,42
fdeff6df-7216-4b83-ab64-241e9fd173da:65,0.5058823529411764,0.5341176470588235,42
fdeff6df-7216-4b83-ab64-241e9fd173da:72,0.4047058823529412,0.38588235294117645,42
fdeff6df-7216-4b83-ab64-241e9fd173da:76,0.508235294117647,0.5411764705882353,42
fe2d6fc9-b0c4-4256-b427-9c06950da925:618,0.5077755240027045,0.4994365562316881,138
fe41986d-4966-4a77-af7e-e7f71c25aec5:854,0.5255102040816326,0.4540816326530612,28
